time,mae_abs,rmse_abs,ssim
2024-01-09 01:00:00,0.9904409,1.0745171,0.981656765209867
2024-01-09 02:00:00,1.297217,1.3755422,0.9792830036295733
2024-01-09 03:00:00,2.0162086,2.1413608,0.9681367607107317
2024-01-09 04:00:00,2.6986196,2.8915741,0.9602693610872226
2024-01-09 05:00:00,2.3337126,2.4703171,0.9711260472849738
2024-01-09 06:00:00,1.9482995,2.0481372,0.9793282862028061
2024-01-09 07:00:00,1.8604203,2.0034802,0.9799080906858669
2024-01-09 08:00:00,1.4401459,1.6029912,0.9823305421872488
2024-01-09 09:00:00,1.3372421,1.4854927,0.9853162546732662
2024-01-09 10:00:00,1.3202615,1.4209127,0.9867969223000809
2024-01-09 11:00:00,1.675825,1.7689604,0.9854278334796394
2024-01-09 12:00:00,1.6428463,1.7372342,0.9849048068204639
2024-01-09 13:00:00,1.5400784,1.6308113,0.9855049596512301
2024-01-09 14:00:00,1.4683282,1.545948,0.985152934003374
2024-01-09 15:00:00,1.5168035,1.6015182,0.9832913854308586
2024-01-09 16:00:00,1.5528015,1.6426624,0.9826284986688235
2024-01-09 17:00:00,1.4685479,1.5596395,0.9832236067899178
2024-01-09 18:00:00,1.4528975,1.5353991,0.9827948081772814
2024-01-09 19:00:00,1.0179435,1.148422,0.9850969563446285
2024-01-09 20:00:00,1.3964686,1.4807694,0.9824745289999551
2024-01-09 21:00:00,1.3119831,1.3861861,0.9829569099821052
2024-01-09 22:00:00,1.4169469,1.4946187,0.9809968461706706
2024-01-09 23:00:00,1.1983452,1.2593634,0.9837400880027285
2024-01-10 00:00:00,1.3526428,1.4280695,0.981005485535581
2024-01-10 01:00:00,1.0154158,1.0673077,0.9845133793945013
2024-01-10 02:00:00,1.1300086,1.1898662,0.9829368154156861
2024-01-10 03:00:00,1.8219944,1.9224561,0.9728883372662234
2024-01-10 04:00:00,2.2244058,2.3657122,0.9686729572722782
2024-01-10 05:00:00,2.4085484,2.5548546,0.9697734727049584
2024-01-10 06:00:00,1.9717126,2.0787225,0.9775257266844054
2024-01-10 07:00:00,2.8174324,3.0134199,0.9708751547294939
2024-01-10 08:00:00,1.2784411,1.3460486,0.9848576241804889
2024-01-10 09:00:00,1.3720692,1.4633648,0.9857270912837224
2024-01-10 10:00:00,1.1547197,1.3051643,0.986934063948773
2024-01-10 11:00:00,1.6225282,1.7156577,0.9852187634680811
2024-01-10 12:00:00,1.5241413,1.6076974,0.985827930499263
2024-01-10 13:00:00,1.2821107,1.3465596,0.9870042115808607
2024-01-10 14:00:00,1.4063498,1.4775172,0.9861201490993984
2024-01-10 15:00:00,1.3865505,1.4672992,0.9849086324280234
2024-01-10 16:00:00,1.5011266,1.5869427,0.9825654458469357
2024-01-10 17:00:00,1.3817878,1.462918,0.9835315612319965
2024-01-10 18:00:00,1.3035002,1.3691537,0.984094117787157
2024-01-10 19:00:00,1.2920353,1.3699968,0.983171729842688
2024-01-10 20:00:00,1.3866842,1.4663931,0.981940617201184
2024-01-10 21:00:00,1.3401113,1.4157082,0.9824081316669324
2024-01-10 22:00:00,1.3066034,1.3833283,0.9820467071288985
2024-01-10 23:00:00,1.1099007,1.1705655,0.9828468868652385
2024-01-11 00:00:00,1.0791055,1.139905,0.9828828622078055
2024-01-11 01:00:00,1.0657073,1.1230153,0.9819928929592241
2024-01-11 02:00:00,0.9973971,1.0599738,0.9815394548833616
2024-01-11 03:00:00,2.651962,2.8401256,0.9520966285937975
2024-01-11 04:00:00,3.3754027,3.6083603,0.9480180389004598
2024-01-11 05:00:00,3.0094028,3.1985452,0.964252961711865
2024-01-11 06:00:00,2.274798,2.392039,0.9755750140320241
2024-01-11 07:00:00,1.8362243,1.9326457,0.9809686470143111
2024-01-11 08:00:00,1.7098533,1.8014098,0.9821918057700307
2024-01-11 09:00:00,1.6740295,1.7606161,0.9831145563754767
2024-01-11 10:00:00,1.6559973,1.7362844,0.9840963594781641
2024-01-11 11:00:00,1.576272,1.6591586,0.9861817426622722
2024-01-11 12:00:00,1.432809,1.505831,0.9871088578129404
2024-01-11 13:00:00,1.1340389,1.1919008,0.9885842831043892
2024-01-11 14:00:00,1.2659302,1.3352805,0.987038584665441
2024-01-11 15:00:00,1.419958,1.5016401,0.9854438584061165
2024-01-11 16:00:00,1.4645096,1.5437346,0.9847521406388545
2024-01-11 17:00:00,1.4262285,1.5048206,0.9844122784360071
2024-01-11 18:00:00,1.311828,1.3852235,0.9844788498358136
2024-01-11 19:00:00,1.4931855,1.5790403,0.9825126829923739
2024-01-11 20:00:00,1.2762439,1.3478491,0.9845901773818444
2024-01-11 21:00:00,1.2473977,1.3121561,0.9840002104611161
2024-01-11 22:00:00,1.2497903,1.3135228,0.9834195339258808
2024-01-11 23:00:00,1.371405,1.4453582,0.9808646596277736
2024-01-12 00:00:00,1.0744154,1.1282806,0.9840673262292754
2024-01-12 01:00:00,1.2364228,1.3069146,0.9803123677301644
2024-01-12 02:00:00,1.0390081,1.0924648,0.9817081288176749
2024-01-12 03:00:00,2.6799715,2.8492558,0.9522261588400978
2024-01-12 04:00:00,3.4459515,3.6875691,0.9476896458803258
2024-01-12 05:00:00,3.0554583,3.2498248,0.9635805960742424
2024-01-12 06:00:00,2.451582,2.579489,0.9737033821920205
2024-01-12 07:00:00,2.3024666,2.4249365,0.9769694698011421
2024-01-12 08:00:00,1.8802592,1.989209,0.9789157638861047
2024-01-12 09:00:00,1.7173674,1.8084112,0.9814623836194332
2024-01-12 10:00:00,1.7309245,1.8193536,0.9826212409467029
2024-01-12 11:00:00,1.6006616,1.6935439,0.9851722853566629
2024-01-12 12:00:00,1.2759862,1.3497736,0.9877305032904727
2024-01-12 13:00:00,0.6725937,0.74884665,0.9900422664305124
2024-01-12 14:00:00,1.0442197,1.121007,0.9875822690360304
2024-01-12 15:00:00,1.3164302,1.3839853,0.9856800558530725
2024-01-12 16:00:00,1.367242,1.4421196,0.9846188017750276
